Unit Type,Unit Boundary Name,Name,StartPointX,StartPointY,EndPointX,EndPointY,Length
G,R0370,BATHROOM 1,-102.8873078,-107.2330645,-102.8873078,-108.6184811,1.385416667
G,R0371,BATHROOM 1,-102.8873078,-108.6184811,-98.88701737,-108.6184811,4.000290424
G,R0372,BATHROOM 1,-98.88701737,-108.6184811,-98.88701737,-105.5761634,3.042317708
G,R0373,BEDROOM 1,-119.8453507,-109.8476478,-107.4391007,-109.8476478,12.40625
G,R0374,BEDROOM 1,-107.4391007,-109.8476478,-107.4391007,-107.0351478,2.8125
G,R0375,BEDROOM 1,-107.4391007,-107.0351478,-103.2831411,-107.0351478,4.155959576
G,R0376,BEDROOM 1,-103.2831411,-107.0351478,-103.2831411,-102.2851478,4.75
G,R0377,BEDROOM 1,-103.2831411,-102.2851478,-103.959934,-102.2851478,0.67679291
G,R0378,BEDROOM 1,-103.959934,-102.2851478,-107.3870174,-102.2851478,3.427083333
G,R0379,BEDROOM 1,-107.3870174,-102.2851478,-107.3870174,-99.13939917,3.145748639
G,R0380,BEDROOM 1,-107.3870174,-99.13939917,-118.4683507,-99.13939917,11.08133333
G,R0381,BEDROOM 1,-118.4683507,-99.13939917,-118.9703507,-99.13939917,0.502
G,R0382,BEDROOM 1,-118.9703507,-99.13939917,-119.8453507,-99.13939917,0.875
G,R0383,BEDROOM 1,-119.8453507,-99.13939917,-119.8453507,-109.8476478,10.70824864
G,R0384,UTILITY,-103.7620174,-99.13939917,-103.7620174,-101.8893145,2.749915306
G,R0385,UTILITY,-103.7620174,-101.8893145,-103.0852245,-101.8893145,0.67679291
G,R0386,UTILITY,-103.0852245,-101.8893145,-100.616184,-101.8893145,2.469040424
G,R0387,UTILITY,-100.616184,-101.8893145,-100.616184,-99.13939917,2.749915306
G,R0388,UTILITY,-100.616184,-99.13939917,-103.7620174,-99.13939917,3.145833333
G,R0389,HVAC,-104.1578507,-101.8893145,-104.1578507,-99.13939917,2.749915306
G,R0390,HVAC,-104.1578507,-99.13939917,-106.6998078,-99.13939917,2.54195709
G,R0391,HVAC,-106.6998078,-99.13939917,-106.991184,-99.13939917,0.291376243
G,R0392,HVAC,-106.991184,-99.13939917,-106.991184,-101.8893145,2.749915306
G,R0393,HVAC,-106.991184,-101.8893145,-104.1578507,-101.8893145,2.833333333
G,R0394,KITCHEN,-95.22064113,-93.89968866,-95.22064113,-85.23306447,8.666624184
G,R0395,KITCHEN,-95.22064113,-85.23306447,-100.9185578,-85.23306447,5.697916667
G,R0396,KITCHEN,-100.9185578,-85.23306447,-105.9706411,-85.23306447,5.052083333
G,R0397,KITCHEN,-105.9706411,-85.23306447,-105.9706411,-87.20175765,1.968693175
G,R0398,KITCHEN,-105.9706411,-87.20175765,-105.9706411,-87.70375765,0.502
G,R0399,KITCHEN,-105.9706411,-87.70375765,-105.9706411,-92.67056447,4.966806825
G,R0400,KITCHEN,-105.9706411,-92.67056447,-101.5331411,-92.67056447,4.4375
G,R0401,KITCHEN,-101.5331411,-92.67056447,-101.5331411,-94.06635533,1.395790851
G,R0402,KITCHEN,-101.5331411,-94.06635533,-98.03314113,-94.06635533,3.5
G,R0403,KITCHEN,-98.03314113,-94.06635533,-98.03314113,-93.86843866,0.197916667
G,R0404,KITCHEN,-98.03314113,-93.86843866,-96.05891787,-93.86843866,1.974223258
G,R0405,KITCHEN,-96.05891787,-93.86843866,-95.83493404,-93.86843866,0.223983833
G,R0406,KITCHEN,-95.83493404,-93.86843866,-95.83493404,-93.89968866,0.03125
G,R0407,KITCHEN,-95.83493404,-93.89968866,-95.22064113,-93.89968866,0.61429291
G,R0408,ENTRY,-96.05368404,-98.74356584,-96.05368404,-94.26427199,4.479293843
G,R0409,ENTRY,-96.05368404,-94.26427199,-98.03314113,-94.26427199,1.97945709
G,R0410,ENTRY,-98.03314113,-94.26427199,-98.03314113,-94.06635533,0.197916667
G,R0411,ENTRY,-98.03314113,-94.06635533,-101.5331411,-94.06635533,3.5
G,R0412,ENTRY,-101.5331411,-94.06635533,-101.5331411,-93.06639781,0.999957518
G,R0413,ENTRY,-101.5331411,-93.06639781,-105.9706411,-93.06639781,4.4375
G,R0414,ENTRY,-105.9706411,-93.06639781,-105.9706411,-93.56634098,0.499943175
G,R0415,ENTRY,-105.9706411,-93.56634098,-106.6998078,-93.56634098,0.729166667
G,R0416,ENTRY,-106.6998078,-93.56634098,-106.6998078,-98.74356584,5.177224853
G,R0417,ENTRY,-106.6998078,-98.74356584,-103.959934,-98.74356584,2.739873757
G,R0418,ENTRY,-103.959934,-98.74356584,-100.4182674,-98.74356584,3.541666667
G,R0419,ENTRY,-100.4182674,-98.74356584,-96.05368404,-98.74356584,4.364583333
G,R0420,LIVING ROOM,-105.9706411,-87.39967432,-118.5120174,-87.39967432,12.54137624
G,R0421,LIVING ROOM,-118.5120174,-87.39967432,-118.5120174,-98.74356584,11.34389152
G,R0422,LIVING ROOM,-118.5120174,-98.74356584,-107.1891007,-98.74356584,11.32291667
G,R0423,LIVING ROOM,-107.1891007,-98.74356584,-106.6998078,-98.74356584,0.48929291
G,R0424,LIVING ROOM,-106.6998078,-98.74356584,-106.6998078,-93.56634098,5.177224853
G,R0425,LIVING ROOM,-106.6998078,-93.56634098,-106.6998078,-93.06639781,0.499943175
G,R0426,LIVING ROOM,-106.6998078,-93.06639781,-105.9706411,-93.06639781,0.729166667
G,R0427,LIVING ROOM,-105.9706411,-93.06639781,-105.9706411,-92.86848114,0.197916667
G,R0428,LIVING ROOM,-105.9706411,-92.86848114,-105.9706411,-87.39967432,5.468806825
